asset_id,risk_score,predicted_label,true_label,technique_id
asset_0738,0.9578,1,1,T1490
asset_0739,0.7799,1,1,T1070
asset_0740,0.2512,0,0,T1070
asset_0741,0.792,1,1,T1070
asset_0742,0.9256,1,1,T1490
asset_0743,0.1223,0,0,T1055
asset_0744,0.8071,1,1,T1021
asset_0745,0.9075,1,1,T1059
asset_0746,0.8718,1,1,T1059
asset_0747,0.0396,0,0,T1021
asset_0748,0.8409,1,1,T1070
asset_0749,0.2803,0,0,T1486
asset_0750,0.3877,0,0,T1490
asset_0751,0.8111,1,1,T1059
asset_0752,0.886,1,1,T1027
asset_0753,0.915,1,1,T1021
asset_0754,0.8099,1,1,T1486
asset_0755,0.0566,0,0,T1490
asset_0756,0.8138,1,1,T1055
asset_0757,0.7482,1,1,T1027
asset_0758,0.8495,1,1,T1027
asset_0759,0.2091,0,0,T1490
asset_0760,0.8726,1,1,T1070
asset_0761,0.9572,1,1,T1027
asset_0762,0.2178,0,0,T1055
asset_0763,0.1676,0,0,T1070
asset_0764,0.1871,0,0,T1486
asset_0765,0.4507,0,1,T1027
asset_0766,0.8308,1,1,T1021
asset_0767,0.6217,1,1,T1070
asset_0768,0.8888,1,1,T1059
asset_0769,0.7149,1,1,T1486
asset_0770,0.8821,1,1,T1490
asset_0771,0.9383,1,1,T1021
asset_0772,0.9633,1,1,T1059
asset_0773,0.9063,1,1,T1021
asset_0774,0.1959,0,0,T1055
asset_0775,0.6525,1,1,T1486
asset_0776,0.9689,1,1,T1027
asset_0777,0.8506,1,1,T1490
asset_0778,0.6377,1,1,T1021
asset_0779,0.7325,1,1,T1027
asset_0780,0.8387,1,1,T1490
asset_0781,0.8914,1,1,T1490
asset_0782,0.0627,0,0,T1070
asset_0783,0.1007,0,0,T1070
asset_0784,0.9666,1,1,T1070
asset_0785,0.8501,1,1,T1490
asset_0786,0.783,1,1,T1021
asset_0787,0.8892,1,1,T1070
asset_0788,0.7267,1,1,T1021
asset_0789,0.7869,1,1,T1055
asset_0790,0.5926,1,1,T1021
asset_0791,0.8803,1,1,T1055
asset_0792,0.3809,0,0,T1059
asset_0793,0.1427,0,0,T1490
asset_0794,0.8753,1,1,T1055
asset_0795,0.7057,1,1,T1490
asset_0796,0.7354,1,1,T1490
asset_0797,0.8251,1,1,T1055
asset_0798,0.803,1,1,T1021
asset_0799,0.747,1,1,T1027
asset_0800,0.3678,0,0,T1059
asset_0801,0.9326,1,1,T1070
asset_0802,0.0442,0,0,T1055
asset_0803,0.1896,0,0,T1490
asset_0804,0.2941,0,0,T1021
asset_0805,0.6421,1,1,T1486
asset_0806,0.849,1,1,T1070
asset_0807,0.8414,1,1,T1059
asset_0808,0.4368,0,0,T1486
asset_0809,0.1507,0,0,T1059
asset_0810,0.7979,1,1,T1055
asset_0811,0.7942,1,1,T1490
asset_0812,0.1947,0,0,T1055
asset_0813,0.914,1,1,T1059
asset_0814,0.851,1,1,T1021
asset_0815,0.989,1,1,T1486
asset_0816,0.7466,1,1,T1021
asset_0817,0.0838,0,0,T1021
asset_0818,0.1747,0,0,T1027
asset_0819,0.859,1,1,T1027
asset_0820,0.3483,0,0,T1059
asset_0821,0.6697,1,1,T1059
asset_0822,0.9325,1,1,T1486
asset_0823,0.1671,0,0,T1490
asset_0824,0.742,1,1,T1055
asset_0825,0.866,1,1,T1059
asset_0826,0.7883,1,1,T1055
asset_0827,0.7263,1,1,T1055
asset_0828,0.2198,0,0,T1021
asset_0829,0.7105,1,1,T1486
asset_0830,0.8702,1,1,T1027
asset_0831,0.6562,1,1,T1027
asset_0832,0.8802,1,1,T1486
asset_0833,0.6364,1,1,T1027
asset_0834,0.1043,0,0,T1027
asset_0835,0.775,1,1,T1055
asset_0836,0.6321,1,1,T1059
asset_0837,0.8771,1,1,T1055
asset_0838,0.836,1,1,T1490
asset_0839,0.816,1,1,T1486
asset_0840,0.1465,0,0,T1021
asset_0841,0.2881,0,0,T1486
asset_0842,0.9548,1,1,T1021
asset_0843,0.1485,0,0,T1486
asset_0844,0.6722,1,1,T1490
asset_0845,0.7414,1,1,T1486
asset_0846,0.6636,1,1,T1070
asset_0847,0.9112,1,1,T1021
asset_0848,0.8062,1,1,T1059
asset_0849,0.1644,0,0,T1059
asset_0850,0.2004,0,0,T1027
asset_0851,0.962,1,1,T1021
asset_0852,0.5407,1,1,T1490
asset_0853,0.2461,0,0,T1059
asset_0854,0.8803,1,1,T1027
asset_0855,0.8558,1,1,T1486
asset_0856,0.7822,1,1,T1059
asset_0857,0.0708,0,0,T1027
asset_0858,0.1791,0,0,T1021
asset_0859,0.3412,0,0,T1059
asset_0860,0.5449,1,1,T1059
asset_0861,0.8842,1,1,T1059
asset_0862,0.6645,1,1,T1027
asset_0863,0.9683,1,1,T1021
asset_0864,0.7795,1,1,T1059
asset_0865,0.8442,1,1,T1486
asset_0866,0.874,1,1,T1055
asset_0867,0.3597,0,0,T1027
asset_0868,0.3573,0,0,T1490
asset_0869,0.126,0,0,T1070
asset_0870,0.8157,1,1,T1021
asset_0871,0.5416,1,0,T1027
asset_0872,0.917,1,1,T1027
asset_0873,0.8846,1,1,T1486
asset_0874,0.8894,1,1,T1486
asset_0875,0.7432,1,1,T1070
asset_0876,0.5333,1,1,T1486
asset_0877,0.8453,1,1,T1059
asset_0878,0.7733,1,1,T1059
asset_0879,0.8037,1,1,T1490
asset_0880,0.3704,0,0,T1021
asset_0881,0.8523,1,1,T1027
asset_0882,0.0675,0,0,T1486
asset_0883,0.653,1,1,T1070
asset_0884,0.0304,0,0,T1027
asset_0885,0.6939,1,1,T1055
asset_0886,0.8719,1,1,T1490
asset_0887,0.091,0,0,T1490
asset_0888,0.8667,1,1,T1486
asset_0889,0.1746,0,0,T1027
asset_0890,0.5136,1,1,T1027
asset_0891,0.6831,1,1,T1059
asset_0892,0.8338,1,1,T1021
asset_0893,0.8367,1,1,T1055
asset_0894,0.876,1,1,T1486
asset_0895,0.8924,1,1,T1486
asset_0896,0.9067,1,1,T1070
asset_0897,0.6892,1,1,T1027
asset_0898,0.895,1,1,T1490
asset_0899,0.9696,1,1,T1021
asset_0900,0.7271,1,1,T1486
asset_0901,0.7588,1,1,T1021
asset_0902,0.1281,0,0,T1486
asset_0903,0.8268,1,1,T1070
asset_0904,0.1279,0,0,T1027
asset_0905,0.924,1,1,T1070
asset_0906,0.2658,0,0,T1027
asset_0907,0.2711,0,0,T1055
asset_0908,0.8734,1,1,T1059
asset_0909,0.3589,0,0,T1070
asset_0910,0.9431,1,1,T1027
asset_0911,0.9162,1,1,T1070
asset_0912,0.1454,0,0,T1021
asset_0913,0.8269,1,1,T1486
asset_0914,0.5751,1,1,T1059
asset_0915,0.8382,1,1,T1059
asset_0916,0.1368,0,0,T1021
asset_0917,0.1574,0,0,T1055
asset_0918,0.8048,1,1,T1055
asset_0919,0.8168,1,1,T1059
asset_0920,0.1146,0,0,T1486
asset_0921,0.1597,0,0,T1021
asset_0922,0.3471,0,0,T1486
asset_0923,0.8535,1,1,T1027
asset_0924,0.7671,1,1,T1055
asset_0925,0.6852,1,1,T1055
asset_0926,0.7972,1,1,T1059
asset_0927,0.9123,1,1,T1021
asset_0928,0.8989,1,1,T1021
asset_0929,0.1032,0,0,T1486
asset_0930,0.9044,1,1,T1055
asset_0931,0.8272,1,1,T1027
asset_0932,0.8525,1,1,T1070
asset_0933,0.8738,1,1,T1070
asset_0934,0.1206,0,0,T1021
asset_0935,0.8615,1,1,T1055
asset_0936,0.5276,1,1,T1027
asset_0937,0.8379,1,1,T1021
asset_0938,0.1118,0,0,T1490
asset_0939,0.2445,0,0,T1021
asset_0940,0.9467,1,1,T1055
asset_0941,0.3791,0,0,T1070
asset_0942,0.6822,1,1,T1021
asset_0943,0.6018,1,1,T1059
asset_0944,0.501,1,0,T1490
asset_0945,0.2339,0,0,T1059
asset_0946,0.1195,0,0,T1021
asset_0947,0.476,0,1,T1490
asset_0948,0.2677,0,0,T1490
asset_0949,0.1766,0,0,T1055
asset_0950,0.9191,1,1,T1021
asset_0951,0.0995,0,0,T1055
asset_0952,0.2245,0,0,T1490
asset_0953,0.8924,1,1,T1027
asset_0954,0.8146,1,1,T1021
asset_0955,0.092,0,0,T1055
asset_0956,0.8843,1,1,T1059
asset_0957,0.271,0,0,T1055
asset_0958,0.8919,1,1,T1021
asset_0959,0.8775,1,1,T1021
asset_0960,0.6786,1,1,T1027
asset_0961,0.7668,1,1,T1027
asset_0962,0.1216,0,0,T1027
asset_0963,0.9243,1,1,T1070
asset_0964,0.2028,0,0,T1021
asset_0965,0.7249,1,1,T1059
asset_0966,0.9096,1,1,T1490
asset_0967,0.8868,1,1,T1070
asset_0968,0.5873,1,1,T1021
asset_0969,0.6281,1,1,T1027
asset_0970,0.0447,0,0,T1055
asset_0971,0.7637,1,1,T1021
asset_0972,0.7581,1,1,T1027
asset_0973,0.786,1,1,T1059
asset_0974,0.1027,0,0,T1021
asset_0975,0.9339,1,1,T1486
asset_0976,0.9149,1,1,T1070
asset_0977,0.7245,1,1,T1490
asset_0978,0.0969,0,0,T1070
asset_0979,0.918,1,1,T1486
asset_0980,0.8616,1,1,T1027
asset_0981,0.2527,0,0,T1059
asset_0982,0.8992,1,1,T1070
asset_0983,0.2958,0,0,T1070
asset_0984,0.1402,0,0,T1486
asset_0985,0.7949,1,1,T1027
asset_0986,0.856,1,1,T1490
asset_0987,0.8445,1,1,T1070
asset_0988,0.9101,1,1,T1070
asset_0989,0.7845,1,1,T1021
asset_0990,0.8792,1,1,T1490
asset_0991,0.0648,0,0,T1021
asset_0992,0.1671,0,0,T1490
asset_0993,0.946,1,1,T1059
asset_0994,0.5181,1,1,T1490
asset_0995,0.4913,0,0,T1486
asset_0996,0.8896,1,1,T1059
asset_0997,0.8399,1,1,T1055
asset_0998,0.6881,1,1,T1486
asset_0999,0.1004,0,0,T1059
