sample_id,true_label,family,p_ransomware,predicted_label,split_part
main_002704,1,wacatac,0.9999986466314719,1,test
main_002705,1,unknown,0.9999798460794885,1,test
main_002706,1,unknown,0.999998906128543,1,test
main_002707,1,wacatac,0.9999084522349284,1,test
main_002708,1,convagent,0.9999999999998106,1,test
main_002709,1,wacatac,0.9999576181717481,1,test
main_002710,0,unknown,5.699395030280214e-07,0,test
main_002711,1,unknown,0.9999992558551374,1,test
main_002712,0,unknown,5.984419436797978e-10,0,test
main_002713,0,unknown,4.5594359064971063e-07,0,test
main_002714,0,unknown,4.308265901778097e-08,0,test
main_002715,1,unknown,0.9998721090435714,1,test
main_002716,1,unknown,0.9994304384921678,1,test
main_002717,1,vilsel,0.9999999998501943,1,test
main_002718,1,wacatac,0.9996879316879502,1,test
main_002719,1,unknown,0.9999999999936207,1,test
main_002720,1,flystudio,0.9999999852758872,1,test
main_002721,0,unknown,9.01507600763224e-05,0,test
main_002722,1,legmir,0.9999963714776782,1,test
main_002723,1,unknown,0.999947360267025,1,test
main_002724,1,wacatac,0.9999981939878563,1,test
main_002725,1,sality,0.9999999999590239,1,test
main_002726,1,unknown,0.9999964601158733,1,test
main_002727,1,unknown,0.999998677560731,1,test
main_002728,1,unknown,0.9992951192062335,1,test
main_002729,1,unknown,0.9999984374028704,1,test
main_002730,1,wacatac,0.9999970612040417,1,test
main_002731,1,unknown,0.9999999771549862,1,test
main_002732,1,unknown,0.9999686212271678,1,test
main_002733,1,scarletflash,0.9999999971179712,1,test
main_002734,1,unknown,0.9999999975155047,1,test
main_002735,1,wacatac,0.99999646493258,1,test
main_002736,1,flystudio,0.9999997501675197,1,test
main_002737,1,unknown,0.9999999997570201,1,test
main_002738,1,kipodtoolscby,0.9999999971245157,1,test
main_002739,1,babar,0.9756829716766945,1,test
main_002740,1,unknown,0.9999999853562604,1,test
main_002741,1,wacatac,0.9999999997392037,1,test
main_002742,1,injuke,0.999915214503397,1,test
main_002743,1,unknown,0.9999972923967962,1,test
main_002744,0,unknown,6.853202651487785e-05,0,test
main_002745,0,unknown,3.202569457424544e-06,0,test
main_002746,1,unknown,0.9999999978530059,1,test
main_002747,0,unknown,2.6640365908219247e-07,0,test
main_002748,1,wacatac,0.9999999760312469,1,test
main_002749,0,unknown,5.42308576482626e-06,0,test
main_002750,1,unknown,0.9997558149087378,1,test
main_002751,0,unknown,6.404115596332181e-06,0,test
main_002752,1,unknown,0.9950900276687166,1,test
main_002753,0,unknown,1.7533687972632753e-05,0,test
main_002754,0,unknown,1.8303772432041903e-08,0,test
main_002755,1,unknown,0.9999716710547814,1,test
main_002756,0,unknown,8.359395196160451e-07,0,test
main_002757,0,unknown,1.5592616142684546e-07,0,test
main_002758,0,unknown,8.072407140159678e-06,0,test
main_002759,0,unknown,8.93378519618836e-08,0,test
main_002760,0,unknown,3.0511819332039616e-09,0,test
main_002761,0,unknown,4.806419459498855e-08,0,test
main_002762,0,unknown,2.063750611337984e-05,0,test
main_002763,1,unknown,0.9998760255379104,1,test
main_002764,1,unknown,0.9999999073148892,1,test
main_002765,1,rimod,0.9992384730914956,1,test
main_002766,1,engimastealer,0.9999999463090397,1,test
main_002767,1,unknown,0.9999523084303472,1,test
main_002768,1,sohanad,0.9999998592131908,1,test
main_002769,1,almanahe,0.9999395014532835,1,test
main_002770,1,crysan,0.9999998561478325,1,test
main_002771,1,unknown,0.9998809819392043,1,test
main_002772,1,unknown,0.9999986996247631,1,test
main_002773,1,unknown,0.9999999997793394,1,test
main_002774,1,unknown,0.9999998529929771,1,test
main_002775,1,wronginf,0.9999543468140049,1,test
main_002776,1,unknown,0.9999978948545293,1,test
main_002777,0,unknown,7.869595973426275e-08,0,test
main_002778,1,uztuby,0.9998971587366329,1,test
main_002779,1,unknown,0.9884271522631837,1,test
main_002780,1,kolovorot,0.9999998656797197,1,test
main_002781,1,unknown,0.9999706450464593,1,test
main_002782,1,unknown,0.9997699836766324,1,test
main_002783,1,temcac,0.9999960164389066,1,test
main_002784,1,wacatac,0.999671726760517,1,test
main_002785,1,unknown,0.9997316502395224,1,test
main_002786,1,unknown,0.9993769030764673,1,test
main_002787,1,unknown,0.9999986402061806,1,test
main_002788,1,unknown,0.9999943053031574,1,test
main_002789,0,unknown,4.473296686405039e-08,0,test
main_002790,1,unknown,0.999996160340851,1,test
main_002791,1,unknown,0.9999695155243807,1,test
main_002792,1,wacatac,0.9999534815513853,1,test
main_002793,0,unknown,1.3376802002695182e-08,0,test
main_002794,0,unknown,5.970488637853298e-06,0,test
main_002795,0,unknown,9.429506477372e-07,0,test
main_002796,0,unknown,2.0037321295995808e-08,0,test
main_002797,0,unknown,5.572050536796752e-11,0,test
main_002798,0,unknown,9.515205372094613e-10,0,test
main_002799,0,unknown,2.38578353287138e-09,0,test
main_002800,0,unknown,2.558487797443819e-07,0,test
main_002801,0,unknown,1.0530598475088676e-06,0,test
main_002802,1,flystudio,0.9999905374504637,1,test
main_002803,1,unknown,0.9999997267325408,1,test
main_002804,0,unknown,1.5133544671176916e-05,0,test
main_002805,0,unknown,1.9806901423354424e-06,0,test
main_002806,0,unknown,3.4097737044459903e-08,0,test
main_002807,0,unknown,2.026428614225965e-07,0,test
main_002808,1,emotet,0.9999999993615003,1,test
main_002809,1,injurer,0.9999999999981459,1,test
main_002810,1,unknown,0.9999999664965129,1,test
main_002811,1,flystudio,0.9999727219745878,1,test
main_002812,0,unknown,7.969573807583359e-05,0,test
main_002813,1,unknown,0.9999908815933111,1,test
main_002814,0,unknown,6.095294524720555e-06,0,test
main_002815,1,havoc,0.9999994042355563,1,test
main_002816,1,sliver,0.9999996067737623,1,test
main_002817,1,unknown,0.9999999786110978,1,test
main_002818,1,havoc,0.9994294555711752,1,test
main_002819,0,unknown,4.5580426456949575e-05,0,test
main_002820,0,unknown,6.450667403438891e-08,0,test
main_002821,0,unknown,7.784089697148016e-07,0,test
main_002822,0,unknown,1.6510499074796203e-07,0,test
main_002823,0,unknown,3.9206446138732976e-05,0,test
main_002824,0,unknown,0.0003296626396610614,0,test
main_002825,0,unknown,4.93873358938935e-11,0,test
main_002826,1,picsys,0.9999999999852422,1,test
main_002827,1,wacatac,0.9999999370063413,1,test
main_002828,1,engimastealer,0.999994865142205,1,test
main_002829,1,lockergoga,0.9999999993844713,1,test
main_002830,1,havoc,0.9991517717359236,1,test
main_002831,0,unknown,0.000784787173689362,0,test
main_002832,0,unknown,1.667657096975081e-05,0,test
main_002833,0,unknown,6.55070393592711e-11,0,test
main_002834,1,wacatac,0.9999999999982168,1,test
main_002835,1,wacatac,0.9999999999995222,1,test
main_002836,0,unknown,2.21937040917916e-11,0,test
main_002837,0,unknown,0.0005128233265520563,0,test
main_002838,1,conficker,0.9999999839746225,1,test
main_002839,1,conficker,0.9999999999972551,1,test
main_002840,1,unknown,0.9999999999853804,1,test
main_002841,1,unknown,0.9894186812587425,1,test
main_002842,0,unknown,0.0006037213343843213,0,test
main_002843,1,berbew,0.9999999999996421,1,test
main_002844,0,unknown,1.4019980583109253e-09,0,test
main_002845,0,unknown,1.572618237460091e-05,0,test
main_002846,1,swisyn,0.9999999997801905,1,test
main_002847,1,grandoreiro,0.9999999999996703,1,test
main_002848,1,cobaltstrike,0.9999999997111098,1,test
main_002849,0,unknown,0.0017244854750455068,0,test
main_002850,0,unknown,4.956406195333385e-07,0,test
main_002851,1,stormattack,0.9999991845375551,1,test
main_002852,0,unknown,1.0057244001671284e-06,0,test
main_002853,0,unknown,4.663993045691213e-08,0,test
main_002854,1,unknown,0.9999839588190601,1,test
main_002855,0,unknown,1.5214502409453433e-07,0,test
main_002856,1,scarletflash,0.9999999999999736,1,test
main_002857,1,unknown,0.9999999875593054,1,test
main_002858,0,unknown,0.003210878616772275,0,test
main_002859,1,berbew,0.9999999074496911,1,test
main_002860,0,unknown,0.08546912628553045,1,test
main_002861,1,wacatac,0.9999999970404727,1,test
main_002862,1,berbew,0.9999999999885711,1,test
main_002863,0,unknown,1.1987892782216816e-08,0,test
main_002864,1,unknown,0.9999999982365393,1,test
main_002865,0,unknown,1.9957113250199226e-07,0,test
main_002866,1,wews87,0.9994724356099174,1,test
main_002867,1,berbew,0.9999999999992228,1,test
main_002868,0,unknown,1.0889436096835326e-09,0,test
main_002869,0,unknown,2.0657439673462982e-10,0,test
main_002870,0,unknown,5.990885363877556e-08,0,test
main_002871,0,unknown,2.242948438947725e-08,0,test
main_002872,1,febipos,0.9999184907782229,1,test
main_002873,1,unknown,0.9999994484643866,1,test
main_002874,1,unknown,0.9999999997016722,1,test
main_002875,1,unknown,0.9985628650506416,1,test
main_002876,0,unknown,5.45426626684073e-07,0,test
main_002877,0,unknown,3.4835758313961485e-07,0,test
main_002878,1,berbew,0.9999999987200021,1,test
main_002879,1,unknown,0.9999017929008723,1,test
main_002880,1,mufila,0.999999987081686,1,test
main_002881,0,unknown,9.830870656888844e-06,0,test
main_002882,0,unknown,4.9251740958856007e-08,0,test
main_002883,0,unknown,4.5648436172984e-06,0,test
main_002884,0,unknown,1.7713099550158527e-06,0,test
main_002885,0,unknown,2.5638562305876206e-06,0,test
main_002886,0,unknown,1.3586008180355371e-05,0,test
main_002887,0,unknown,1.4619757115395616e-08,0,test
main_002888,1,crifi,0.9999999999978817,1,test
main_002889,1,bayrob,0.9999966490677177,1,test
main_002890,0,unknown,4.325855255888046e-05,0,test
main_002891,0,unknown,0.0018043865045282465,0,test
main_002892,1,scarletflash,0.9999982120014281,1,test
main_002893,0,unknown,7.111841638175296e-05,0,test
main_002894,0,unknown,5.335791992241166e-09,0,test
main_002895,0,unknown,1.9224489186204593e-07,0,test
main_002896,0,unknown,3.597809253190305e-09,0,test
main_002897,0,unknown,3.882050221335135e-06,0,test
main_002898,1,alien,0.9999999999999578,1,test
main_002899,0,unknown,0.00010441983404815188,0,test
main_002900,0,unknown,9.464517703492551e-07,0,test
main_002901,0,unknown,0.0020763473504376963,0,test
main_002902,1,wacatac,0.9999999999768678,1,test
main_002903,0,unknown,8.477867722583262e-10,0,test
main_002904,0,unknown,3.5224516081044384e-07,0,test
main_002905,0,unknown,1.0041521901972665e-08,0,test
main_002906,0,unknown,1.360612117815427e-07,0,test
main_002907,1,engimastealer,0.9999997457785494,1,test
main_002908,0,unknown,7.118392565054837e-06,0,test
main_002909,0,unknown,9.882090390068441e-08,0,test
main_002910,1,bedep,0.9999999981407843,1,test
main_002911,1,opensupdater,0.9969957226491495,1,test
main_002912,1,unknown,0.9999999211987338,1,test
main_002913,0,unknown,1.4102810705530751e-12,0,test
main_002914,0,unknown,1.7803395100143682e-16,0,test
main_002915,0,unknown,4.986653480037273e-09,0,test
main_002916,1,wacatac,0.9999997902343469,1,test
main_002917,0,unknown,3.269244866945584e-09,0,test
main_002918,0,unknown,4.185892194468821e-08,0,test
main_002919,0,unknown,9.14754992748463e-09,0,test
main_002920,0,unknown,4.281334021159512e-08,0,test
main_002921,0,unknown,4.038293485216469e-11,0,test
main_002922,0,unknown,4.67986071718344e-08,0,test
main_002923,1,unknown,0.9996026725031422,1,test
main_002924,1,unknown,0.9999999934830626,1,test
main_002925,0,unknown,2.415061777175844e-11,0,test
main_002926,0,unknown,3.053319216396591e-11,0,test
main_002927,1,cobaltstrike,0.9999753526812006,1,test
main_002928,0,unknown,2.8532094930506792e-09,0,test
main_002929,1,wacatac,0.9999999999019349,1,test
main_002930,1,xmrig,1.0,1,test
main_002931,0,unknown,6.383518538485747e-07,0,test
main_002932,1,xmrig,0.9999999964878974,1,test
main_002933,1,xmrig,0.9999999999999862,1,test
main_002934,0,unknown,2.871073934482863e-14,0,test
main_002935,0,unknown,7.371447364786169e-14,0,test
main_002936,0,unknown,1.3659719377520265e-14,0,test
main_002937,0,unknown,6.209921278433093e-09,0,test
main_002938,0,unknown,9.056864001308091e-14,0,test
main_002939,0,unknown,7.824282722852406e-12,0,test
main_002940,0,unknown,1.1413125346012793e-08,0,test
main_002941,0,unknown,6.559817450839058e-09,0,test
main_002942,0,unknown,3.154492820146822e-12,0,test
main_002943,0,unknown,2.1337470795171686e-10,0,test
main_002944,0,unknown,3.423575501991327e-10,0,test
main_002945,0,unknown,4.816445346870444e-13,0,test
main_002946,1,xmrig,0.9999999999987514,1,test
main_002947,1,xmrig,0.9999999999999996,1,test
main_002948,1,xmrig,1.0,1,test
main_002949,1,disin,0.9999999999966804,1,test
main_002950,1,scarletflash,0.9999999999476923,1,test
main_002951,1,wacatac,0.9999999999999982,1,test
main_002952,0,unknown,9.063413296406672e-09,0,test
main_002953,1,sysdupate,0.9999978325238431,1,test
main_002954,1,multiinjector,0.9999999995898856,1,test
main_002955,0,unknown,1.6804075627379297e-13,0,test
main_002956,0,unknown,5.708849875427185e-08,0,test
main_002957,1,xmrig,1.0,1,test
main_002958,1,athenago,0.9995358228443753,1,test
main_002959,1,disco,0.9999999999998117,1,test
main_002960,1,xmrig,1.0,1,test
main_002961,1,xmrig,1.0,1,test
main_002962,1,xmrig,0.9999999999999993,1,test
main_002963,1,lockergoga,0.9999999999998674,1,test
main_002964,0,unknown,1.0170086969692637e-08,0,test
main_002965,0,unknown,4.05323098983816e-06,0,test
main_002966,0,unknown,1.2006062000960335e-07,0,test
main_002967,0,unknown,1.3308646206639223e-07,0,test
main_002968,0,unknown,2.809447884312892e-09,0,test
main_002969,0,unknown,1.5257748034292173e-06,0,test
main_002970,0,unknown,3.444133900949924e-08,0,test
main_002971,0,unknown,3.966400293257903e-11,0,test
main_002972,1,xmrig,1.0,1,test
main_002973,0,unknown,1.6745007126521634e-14,0,test
main_002974,1,unknown,0.9980069798617134,1,test
main_002975,1,xmrig,0.9999999999999996,1,test
main_002976,0,unknown,1.4670070859255172e-08,0,test
main_002977,1,unknown,0.9999978350279601,1,test
main_002978,0,unknown,1.053316758257323e-10,0,test
main_002979,0,unknown,4.295981151581484e-11,0,test
main_002980,0,unknown,1.7496315532116627e-09,0,test
main_002981,0,unknown,4.650918756166668e-11,0,test
main_002982,0,unknown,2.4781696463927584e-10,0,test
main_002983,0,unknown,8.3012915061585e-10,0,test
main_002984,0,unknown,3.973044917103453e-06,0,test
main_002985,0,unknown,0.002486968342752485,0,test
main_002986,0,unknown,1.7481338884246476e-07,0,test
main_002987,0,unknown,5.381246046487982e-11,0,test
main_002988,0,unknown,3.6568008235225943e-06,0,test
main_002989,0,unknown,6.311028471323328e-14,0,test
main_002990,0,unknown,2.1833970413340033e-05,0,test
main_002991,0,unknown,6.37821688180223e-07,0,test
main_002992,0,unknown,5.365624578218055e-14,0,test
main_002993,0,unknown,4.0850953721377965e-12,0,test
main_002994,0,unknown,1.1317332635882864e-15,0,test
main_002995,0,unknown,3.7738759087740996e-12,0,test
main_002996,0,unknown,4.885078491600609e-14,0,test
main_002997,0,unknown,1.632366513386351e-14,0,test
main_002998,0,unknown,2.5131183843172113e-12,0,test
main_002999,0,unknown,1.1110406082223651e-14,0,test
main_003000,1,berbew,0.9999999999998912,1,test
main_003001,1,unknown,0.9999959823371679,1,test
main_003002,0,unknown,3.75516744780833e-11,0,test
main_003003,0,unknown,2.5015566653521205e-14,0,test
main_003004,0,unknown,8.68083625692871e-11,0,test
main_003005,0,unknown,1.121241804268673e-11,0,test
main_003006,0,unknown,2.3445539165812934e-12,0,test
main_003007,0,unknown,1.9350578301832556e-13,0,test
main_003008,0,unknown,2.1595048591689056e-14,0,test
main_003009,0,unknown,2.0213348794138487e-11,0,test
main_003010,0,unknown,6.73999911160512e-13,0,test
main_003011,0,unknown,4.9451152665484966e-14,0,test
main_003012,1,bedep,0.9999999860539261,1,test
main_003013,1,wacatac,0.999999999927663,1,test
main_003014,0,unknown,2.0397619610204713e-10,0,test
main_003015,0,unknown,1.821568702231618e-08,0,test
main_003016,0,unknown,2.1750093813263943e-07,0,test
main_003017,1,clipbanker,0.9999576678754342,1,test
main_003018,0,unknown,8.503354408699074e-07,0,test
main_003019,1,lummastealer,0.9957309722687305,1,test
main_003020,1,poisonivy,0.9999999984018988,1,test
main_003021,1,crifi,0.9999999999995084,1,test
main_003022,1,kudj,0.9999999996677889,1,test
main_003023,0,unknown,2.7513323354957455e-09,0,test
main_003024,0,unknown,1.248965175262118e-09,0,test
main_003025,0,unknown,1.033159017952649e-08,0,test
main_003026,0,unknown,2.436670814533313e-09,0,test
main_003027,0,unknown,4.7881286513564985e-08,0,test
main_003028,0,unknown,1.2980010483009903e-07,0,test
main_003029,1,mydoom,0.9999999978875698,1,test
main_003030,0,unknown,2.8919077549859518e-08,0,test
main_003031,0,unknown,1.0928459834084626e-12,0,test
main_003032,0,unknown,4.006708206663759e-09,0,test
main_003033,0,unknown,2.5733746717107192e-09,0,test
main_003034,0,unknown,3.6610849764518764e-09,0,test
main_003035,0,unknown,6.920509044525019e-09,0,test
main_003036,0,unknown,3.428343487827336e-08,0,test
main_003037,0,unknown,0.002077285770847906,0,test
main_003038,1,lotok,0.9999416778549943,1,test
main_003039,1,lockergoga,0.9999999970933908,1,test
main_003040,1,xmrig,0.9999999999999998,1,test
main_003041,1,unknown,0.9999999878242719,1,test
main_003042,1,berbew,0.9999999975575398,1,test
main_003043,1,wacatac,0.9999999955026304,1,test
main_003044,1,lockergoga,0.9999999995325974,1,test
main_003045,1,xmrig,1.0,1,test
main_003046,1,xmrig,1.0,1,test
main_003047,1,emdup,0.9999999999883002,1,test
main_003048,1,virut,0.9999999999987812,1,test
main_003049,1,xmrig,1.0,1,test
main_003050,1,scarletflash,0.9999999988758308,1,test
main_003051,1,lockergoga,0.9999999982180134,1,test
main_003052,1,bccrypt,0.9989468424137895,1,test
main_003053,0,unknown,6.663910407711361e-06,0,test
main_003054,0,unknown,1.1212788403149644e-05,0,test
main_003055,1,advertload,0.9983447006810251,1,test
main_003056,0,unknown,0.008240066337732757,0,test
main_003057,1,unknown,0.999999672381824,1,test
main_003058,0,unknown,0.001952277649708921,0,test
main_003059,0,unknown,0.0008523047644671065,0,test
main_003060,1,paradise,0.9979220436078156,1,test
main_003061,1,wacatac,0.9999999999985876,1,test
main_003062,0,unknown,1.5751149053885926e-10,0,test
main_003063,0,unknown,1.5875515119225161e-10,0,test
main_003064,0,unknown,0.00014411693380922825,0,test
main_003065,0,unknown,2.0491348186321622e-12,0,test
main_003066,1,unknown,0.9996926374490801,1,test
main_003067,0,unknown,3.8960116510651475e-05,0,test
main_003068,0,unknown,5.321853572241034e-08,0,test
main_003069,0,unknown,2.467716803882062e-08,0,test
main_003070,0,unknown,2.2432292584906732e-12,0,test
main_003071,0,unknown,1.1969464068386413e-07,0,test
main_003072,0,unknown,4.018062219820148e-10,0,test
main_003073,0,unknown,5.747377780715741e-10,0,test
main_003074,0,unknown,3.952259240362054e-09,0,test
main_003075,0,unknown,4.2642375691791524e-08,0,test
main_003076,0,unknown,2.2377787632704765e-09,0,test
main_003077,0,unknown,5.0792405781728925e-17,0,test
main_003078,1,unknown,0.999998883056194,1,test
main_003079,1,wacatac,0.9999999999531861,1,test
main_003080,0,unknown,5.544843244451629e-07,0,test
main_003081,1,webhancer,0.9184098206468748,1,test
main_003082,0,unknown,1.0710876346637051e-08,0,test
main_003083,0,unknown,2.1107597446828895e-08,0,test
main_003084,0,unknown,9.223362611959936e-07,0,test
main_003085,0,unknown,0.0001672581136103313,0,test
main_003086,0,unknown,3.489318416107393e-08,0,test
main_003087,0,unknown,1.2408876016421369e-05,0,test
main_003088,0,unknown,1.419610078849715e-09,0,test
main_003089,0,unknown,1.2904977399426694e-05,0,test
main_003090,0,unknown,2.0600220651390696e-11,0,test
main_003091,1,goshell,0.9999999937743975,1,test
main_003092,0,unknown,0.06911031632997372,1,test
main_003093,0,unknown,6.056029382792236e-13,0,test
main_003094,1,unknown,0.9999222980999475,1,test
main_003095,1,xmrig,0.9999999491320121,1,test
main_003096,1,wacatac,0.9999999999998517,1,test
main_003097,0,unknown,8.597187070407725e-12,0,test
main_003098,0,unknown,1.8070188291442565e-10,0,test
main_003099,0,unknown,6.225635887770949e-11,0,test
main_003100,0,unknown,4.74696548811061e-11,0,test
main_003101,0,unknown,1.5497902666741378e-07,0,test
main_003102,0,unknown,3.9431364605094636e-08,0,test
main_003103,0,unknown,1.7024647057176186e-13,0,test
main_003104,1,realprotect,0.9999999994189854,1,test
main_003105,1,wacatac,0.9998904442196009,1,test
main_003106,1,luna,0.9999999999995504,1,test
main_003107,0,unknown,7.708299008666451e-05,0,test
main_003108,0,unknown,1.1994338705876832e-07,0,test
main_003109,1,unknown,0.999966387731157,1,test
main_003110,1,unknown,0.999999921028756,1,test
main_003111,1,unknown,0.9984809490321361,1,test
main_003112,1,donut,0.9999999929450429,1,test
main_003113,0,unknown,2.5105108756925785e-07,0,test
main_003114,0,unknown,5.850634589170718e-07,0,test
main_003115,0,unknown,2.838218569640842e-07,0,test
main_003116,0,unknown,3.475507610494079e-08,0,test
main_003117,1,unknown,0.9999886786530818,1,test
main_003118,0,unknown,5.1222118270850566e-11,0,test
main_003119,0,unknown,3.0615445297665644e-07,0,test
main_003120,1,unknown,0.9999999317612869,1,test
main_003121,1,coroxy,0.9999999982017509,1,test
main_003122,0,unknown,0.0030275144174065497,0,test
main_003123,1,luna,0.9999999999999059,1,test
main_003124,1,unknown,0.9999999495722954,1,test
main_003125,1,banload,0.9999999999999998,1,test
main_003126,0,unknown,2.3938908432825885e-14,0,test
main_003127,0,unknown,2.3077566878672498e-10,0,test
main_003128,1,unknown,0.9995107739149051,1,test
main_003129,0,unknown,2.152883504638104e-09,0,test
main_003130,0,unknown,4.019605928909783e-09,0,test
main_003131,0,unknown,2.5067521717420946e-07,0,test
main_003132,0,unknown,2.987270779914021e-09,0,test
main_003133,0,unknown,9.257137080969703e-10,0,test
main_003134,0,unknown,8.461174097742637e-13,0,test
main_003135,0,unknown,2.592732947670123e-18,0,test
main_003136,1,stop,0.999891203116394,1,test
main_003137,1,wacatac,0.99936095535604,1,test
main_003138,0,unknown,5.8226185425946165e-08,0,test
main_003139,0,unknown,4.4779269726455746e-06,0,test
main_003140,1,derdero,0.9999967070684989,1,test
main_003141,1,wacatac,0.9999984316925155,1,test
main_003142,1,scarletflash,0.9999999999921243,1,test
main_003143,0,unknown,4.532489468324839e-11,0,test
main_003144,0,unknown,6.186173189272741e-13,0,test
main_003145,0,unknown,2.80716659394822e-12,0,test
main_003146,0,unknown,6.34403481200189e-13,0,test
main_003147,0,unknown,5.647390615348402e-13,0,test
main_003148,0,unknown,3.539579335643811e-09,0,test
main_003149,1,shelm,0.999999014432675,1,test
main_003150,0,unknown,2.3735285873216523e-07,0,test
main_003151,0,unknown,1.242691996855705e-06,0,test
main_003152,1,xmrig,0.9999999999998568,1,test
main_003153,0,unknown,7.395289094089195e-12,0,test
main_003154,0,unknown,6.216465943457174e-14,0,test
main_003155,0,unknown,8.940526714707241e-15,0,test
main_003156,0,unknown,3.7384455071394477e-13,0,test
main_003157,0,unknown,1.3030561272719823e-14,0,test
main_003158,0,unknown,1.8930851338530095e-15,0,test
main_003159,0,unknown,4.380130032639211e-12,0,test
main_003160,0,unknown,1.2186463461869845e-06,0,test
main_003161,0,unknown,1.7930346684552272e-08,0,test
main_003162,0,unknown,9.733954657154037e-08,0,test
main_003163,0,unknown,0.0006423093556918268,0,test
main_003164,0,unknown,9.289094790138805e-06,0,test
main_003165,1,unknown,0.9999999998745477,1,test
main_003166,0,unknown,5.0186764151578926e-12,0,test
main_003167,0,unknown,4.5016343634442986e-11,0,test
main_003168,0,unknown,2.0213023209035195e-11,0,test
main_003169,0,unknown,6.88463735361352e-07,0,test
main_003170,1,reversessh,0.9999607534012768,1,test
main_003171,1,convagent,0.9998560691547037,1,test
main_003172,0,unknown,7.61101705904964e-10,0,test
main_003173,0,unknown,3.7840626714657e-08,0,test
main_003174,1,shelm,0.999999999768745,1,test
main_003175,0,unknown,5.510038144252215e-09,0,test
main_003176,0,unknown,5.4320609553126986e-11,0,test
main_003177,1,expiro,0.9999999999992562,1,test
main_003178,0,unknown,0.003528350186394844,0,test
main_003179,0,unknown,3.901703321082049e-09,0,test
main_003180,0,unknown,1.0782172050656073e-15,0,test
main_003181,1,unknown,0.9807039950266594,1,test
main_003182,1,unknown,0.9999999729718024,1,test
main_003183,1,unknown,0.9999999463384028,1,test
main_003184,0,unknown,4.360685957222995e-08,0,test
main_003185,1,nuitka,0.9999924813469989,1,test
main_003186,0,unknown,3.0286691643156394e-08,0,test
main_003187,0,unknown,4.3719363201922415e-05,0,test
main_003188,1,unknown,0.9999999553261865,1,test
main_003189,0,unknown,3.7454493875713435e-06,0,test
main_003190,1,shelm,0.9999999794251981,1,test
main_003191,1,unknown,0.999999045862922,1,test
main_003192,0,unknown,2.4702220377965163e-05,0,test
main_003193,1,unknown,0.9999999999982156,1,test
main_003194,1,wacatac,0.9999999999975615,1,test
main_003195,1,lockergoga,0.9999999999999976,1,test
main_003196,1,unknown,0.9999999971499645,1,test
main_003197,1,fakecert,0.9990914865292173,1,test
main_003198,1,ammyy,0.9996994406835951,1,test
main_003199,1,unknown,0.9999999998471067,1,test
main_003200,1,scarletflash,0.9999999996034377,1,test
main_003201,0,unknown,6.22210758964517e-10,0,test
main_003202,1,wacatac,0.9812917944431366,1,test
main_003203,1,unknown,0.9999999999157905,1,test
main_003204,1,khalesi,0.997077706840068,1,test
main_003205,1,wacatac,0.9999999999952991,1,test
main_003206,1,shelm,0.9999999006708588,1,test
main_003207,0,unknown,0.0008497993049238995,0,test
main_003208,0,unknown,1.2845414652348874e-12,0,test
main_003209,1,banload,0.9999999999999998,1,test
main_003210,1,scarletflash,0.9999999243760778,1,test
main_003211,0,unknown,8.760460234040324e-06,0,test
main_003212,1,bedep,0.999969339966202,1,test
main_003213,1,wacatac,0.999999999429714,1,test
main_003214,0,unknown,1.287270141041282e-12,0,test
main_003215,0,unknown,3.6035563779353083e-07,0,test
main_003216,1,wacatac,0.9999125862076895,1,test
main_003217,1,povertel,0.9999999788574967,1,test
main_003218,0,unknown,6.429421722047021e-07,0,test
main_003219,1,wacatac,0.9999999932790018,1,test
main_003220,0,unknown,0.03148514235202687,1,test
main_003221,1,goshell,0.9999999987827013,1,test
main_003222,0,unknown,9.237019498226858e-05,0,test
main_003223,1,scarletflash,0.9999998267672425,1,test
main_003224,0,unknown,1.3408099721924126e-05,0,test
main_003225,1,havoc,0.9999999999870057,1,test
main_003226,1,stubo,0.9999999999999927,1,test
main_003227,0,unknown,5.241989677575982e-07,0,test
main_003228,0,unknown,3.4683689139703114e-12,0,test
main_003229,1,unknown,0.9990127919592358,1,test
main_003230,1,havoc,0.9999999987919097,1,test
main_003231,0,unknown,1.8434165351677036e-08,0,test
main_003232,0,unknown,8.42904264424487e-09,0,test
main_003233,0,unknown,9.717204942745057e-05,0,test
main_003234,1,unknown,0.999999936744083,1,test
main_003235,0,unknown,1.3098940801993327e-11,0,test
main_003236,0,unknown,4.057521729513093e-11,0,test
main_003237,0,unknown,1.8518148388578386e-11,0,test
main_003238,0,unknown,7.34604472918999e-11,0,test
main_003239,0,unknown,6.839939444400548e-08,0,test
main_003240,0,unknown,3.4570833280759353e-09,0,test
main_003241,0,unknown,1.6206413695044947e-08,0,test
main_003242,0,unknown,6.589356482454701e-12,0,test
main_003243,0,unknown,8.751530159058978e-10,0,test
main_003244,0,unknown,1.829755648763883e-07,0,test
main_003245,0,unknown,3.1660158824789195e-10,0,test
main_003246,1,unknown,0.999944339816674,1,test
main_003247,1,unknown,0.9999999927290812,1,test
main_003248,1,metasploit,0.999999899587766,1,test
main_003249,0,unknown,1.6156890789780264e-07,0,test
main_003250,0,unknown,4.959131155552753e-07,0,test
main_003251,0,unknown,7.635661694028869e-10,0,test
main_003252,1,unknown,0.9999999999986324,1,test
main_003253,0,unknown,5.733499234269518e-05,0,test
