sample_id,true_label,family,p_ransomware,predicted_label,split_part
full_ember_002204,1,xmrig,1.0,1,test
full_ember_002205,1,realprotect,0.9999999902693814,1,test
full_ember_002206,1,unknown,0.9998492088843699,1,test
full_ember_002207,1,cosmu,0.9999999999920015,1,test
full_ember_002208,1,berbew,0.9999999999940894,1,test
full_ember_002209,1,upatre,0.999999556303477,1,test
full_ember_002210,1,expiro,0.9999999999996001,1,test
full_ember_002211,0,unknown,0.00013453747891639713,0,test
full_ember_002212,1,banload,0.999999999999994,1,test
full_ember_002213,1,xmrig,0.9999999999997995,1,test
full_ember_002214,1,berbew,0.9999999999999556,1,test
full_ember_002215,0,unknown,2.6466710570685577e-10,0,test
full_ember_002216,0,unknown,9.657248236334537e-11,0,test
full_ember_002217,1,beebone,0.9999999858288711,1,test
full_ember_002218,1,berbew,0.9999999985524339,1,test
full_ember_002219,1,berbew,0.9999999999999978,1,test
full_ember_002220,1,wacatac,0.9996900725366873,1,test
full_ember_002221,1,xmrig,1.0,1,test
full_ember_002222,1,wabot,0.9999999200985401,1,test
full_ember_002223,1,xmrig,1.0,1,test
full_ember_002224,1,xmrig,1.0,1,test
full_ember_002225,1,unknown,0.9999999990083281,1,test
full_ember_002226,1,convagent,0.9999999828079073,1,test
full_ember_002227,1,expiro,0.9999999935119008,1,test
full_ember_002228,0,unknown,7.354789807328992e-11,0,test
full_ember_002229,0,unknown,1.16647747294946e-07,0,test
full_ember_002230,1,unknown,0.9999999811408115,1,test
full_ember_002231,1,xmrig,1.0,1,test
full_ember_002232,1,xmrig,1.0,1,test
full_ember_002233,1,berbew,0.9999999999999889,1,test
full_ember_002234,1,poker,0.9999999895405706,1,test
full_ember_002235,1,sfone,0.9999999999999285,1,test
full_ember_002236,1,berbew,0.9999999999982521,1,test
full_ember_002237,0,unknown,3.2294010011938978e-06,0,test
full_ember_002238,0,unknown,1.973235255232758e-11,0,test
full_ember_002239,0,unknown,1.5205356349721368e-07,0,test
full_ember_002240,0,unknown,2.8555991183768063e-09,0,test
full_ember_002241,0,unknown,4.675477219254866e-07,0,test
full_ember_002242,0,unknown,1.3857981458484707e-12,0,test
full_ember_002243,0,unknown,3.30349049033977e-09,0,test
full_ember_002244,1,shifu,0.9999999999347671,1,test
full_ember_002245,1,upatre,0.9999999753812264,1,test
full_ember_002246,0,unknown,9.096773245258812e-09,0,test
full_ember_002247,0,unknown,1.1099928527582785e-10,0,test
full_ember_002248,0,unknown,4.453779852172005e-12,0,test
full_ember_002249,0,unknown,2.9342765043569383e-12,0,test
full_ember_002250,0,unknown,1.1475805410983151e-09,0,test
full_ember_002251,0,unknown,2.4313942606996527e-09,0,test
full_ember_002252,0,unknown,2.9044919034233016e-08,0,test
full_ember_002253,1,xmrig,1.0,1,test
full_ember_002254,0,unknown,9.03510992824934e-05,0,test
full_ember_002255,1,unknown,0.9999997587764067,1,test
full_ember_002256,1,xmrig,1.0,1,test
full_ember_002257,0,unknown,1.9543953644297293e-08,0,test
full_ember_002258,1,berbew,0.9999999994458721,1,test
full_ember_002259,1,xmrig,0.9999999999999993,1,test
full_ember_002260,1,upatre,0.9999999999999292,1,test
full_ember_002261,1,xmrig,1.0,1,test
full_ember_002262,1,disin,0.9999999999997224,1,test
full_ember_002263,1,unknown,0.9999999985502619,1,test
full_ember_002264,1,berbew,0.9999999999832196,1,test
full_ember_002265,1,berbew,0.9999999999989837,1,test
full_ember_002266,1,unknown,0.9999854437515593,1,test
full_ember_002267,1,upatre,0.9999999985923245,1,test
full_ember_002268,0,unknown,2.954856730988934e-06,0,test
full_ember_002269,0,unknown,1.720740326432499e-10,0,test
full_ember_002270,0,unknown,3.095801768946843e-09,0,test
full_ember_002271,0,unknown,1.0867428190287128e-11,0,test
full_ember_002272,1,unknown,0.9999999999996259,1,test
full_ember_002273,1,aenjaris,0.9999999940282653,1,test
full_ember_002274,1,dridex,0.9999989485752373,1,test
full_ember_002275,1,convagent,0.9999999971491802,1,test
full_ember_002276,1,nuitka,0.9999999949301839,1,test
full_ember_002277,1,unknown,0.9999963936500416,1,test
full_ember_002278,1,unknown,0.9999997076803537,1,test
full_ember_002279,1,unknown,0.9999919672705062,1,test
full_ember_002280,1,unknown,0.9999989840813119,1,test
full_ember_002281,1,scarletflash,0.9998191627355576,1,test
full_ember_002282,1,vanbot,0.9998778435779272,1,test
full_ember_002283,0,unknown,0.00027322238568926107,0,test
full_ember_002284,1,unknown,0.9999979824365279,1,test
full_ember_002285,1,unknown,0.9999999895960733,1,test
full_ember_002286,1,virut,0.99999945397561,1,test
full_ember_002287,1,virut,0.999997089413137,1,test
full_ember_002288,1,bedep,0.9999999903930529,1,test
full_ember_002289,1,unknown,0.9989018201700383,1,test
full_ember_002290,1,unknown,0.9999999847644392,1,test
full_ember_002291,1,wacatac,0.9999998455361366,1,test
full_ember_002292,1,unknown,0.9999999987511081,1,test
full_ember_002293,1,wacatac,0.9999999824776175,1,test
full_ember_002294,1,wacatac,0.9999999996056539,1,test
full_ember_002295,1,unknown,0.9981822899491374,1,test
full_ember_002296,1,puwaders,0.9997491192613639,1,test
full_ember_002297,1,pcclient,0.9999339894764578,1,test
full_ember_002298,1,unknown,0.9927410237363843,1,test
full_ember_002299,1,unknown,0.999484312417347,1,test
full_ember_002300,1,perfect,0.9996430436833463,1,test
full_ember_002301,1,virut,0.9999858038581902,1,test
full_ember_002302,1,sohanad,0.9999999988046131,1,test
full_ember_002303,1,unknown,0.9999998074698495,1,test
full_ember_002304,1,wacatac,0.9968825239827128,1,test
full_ember_002305,1,refog,0.9999991961792045,1,test
full_ember_002306,1,wacatac,0.999999896691395,1,test
full_ember_002307,1,nsismod,0.9999999998700864,1,test
full_ember_002308,1,wacatac,0.9999990747765489,1,test
full_ember_002309,1,unknown,0.9999997847606815,1,test
full_ember_002310,1,unknown,0.9995786226964639,1,test
full_ember_002311,1,mabezat,0.9999876410852739,1,test
full_ember_002312,1,boran,0.9996063798410809,1,test
full_ember_002313,1,unknown,0.9999642518399632,1,test
full_ember_002314,1,unknown,0.9999999975948584,1,test
full_ember_002315,1,beijing,0.9997401592759055,1,test
full_ember_002316,1,unknown,0.9997928179919012,1,test
full_ember_002317,1,wacatac,0.9961515960514575,1,test
full_ember_002318,1,scarletflash,0.9999894496691083,1,test
full_ember_002319,1,babar,0.9999990763127132,1,test
full_ember_002320,1,unknown,0.9959153544352669,1,test
full_ember_002321,0,unknown,0.003228475013084751,0,test
full_ember_002322,1,unknown,0.9999996531819716,1,test
full_ember_002323,1,virut,0.9999898366580718,1,test
full_ember_002324,0,unknown,1.4751086491002277e-09,0,test
full_ember_002325,0,unknown,9.712744979687874e-07,0,test
full_ember_002326,1,unknown,0.9999999997296891,1,test
full_ember_002327,0,unknown,7.086059375440899e-08,0,test
full_ember_002328,0,unknown,2.138302466007726e-08,0,test
full_ember_002329,1,unknown,0.9998243194289307,1,test
full_ember_002330,1,flystudio,0.9999999999876306,1,test
full_ember_002331,1,wacatac,0.9999288843509332,1,test
full_ember_002332,1,hupigon,0.9999996642392909,1,test
full_ember_002333,1,flystudio,0.999999993091391,1,test
full_ember_002334,1,unknown,0.9999791088137927,1,test
full_ember_002335,1,unknown,0.999999999650443,1,test
full_ember_002336,1,virut,0.9972667809581628,1,test
full_ember_002337,1,wacatac,0.9999926380652008,1,test
full_ember_002338,1,onion,0.8776347095393974,1,test
full_ember_002339,0,unknown,3.064092056234719e-08,0,test
full_ember_002340,0,unknown,1.120491964533878e-08,0,test
full_ember_002341,1,unknown,0.9999956793834403,1,test
full_ember_002342,0,unknown,4.153028088368623e-09,0,test
full_ember_002343,0,unknown,2.636350851668505e-11,0,test
full_ember_002344,1,unknown,0.9999997612625412,1,test
full_ember_002345,1,gepys,0.9999999984681873,1,test
full_ember_002346,1,unknown,0.9999767258009906,1,test
full_ember_002347,1,unknown,0.9999999999845268,1,test
full_ember_002348,1,unknown,0.9998935534139535,1,test
full_ember_002349,1,flystudio,0.9999999472119517,1,test
full_ember_002350,1,mabezat,0.9999725896728654,1,test
full_ember_002351,1,unknown,0.9999907929418922,1,test
full_ember_002352,1,wacatac,0.9999998275528175,1,test
full_ember_002353,1,unknown,0.9999993675897638,1,test
full_ember_002354,1,unknown,0.9999999999937614,1,test
full_ember_002355,1,buzus,0.9999898346444988,1,test
full_ember_002356,1,scarletflash,0.9999999999992037,1,test
full_ember_002357,1,unknown,0.9999995277651176,1,test
full_ember_002358,1,unknown,0.999999999975133,1,test
full_ember_002359,1,unknown,0.9994096586992961,1,test
full_ember_002360,1,unknown,0.9671708802738714,1,test
full_ember_002361,1,unknown,0.99823147551562,1,test
full_ember_002362,1,unknown,0.9999999714874602,1,test
full_ember_002363,1,unknown,0.9999649949492564,1,test
full_ember_002364,1,unknown,0.9999959666938341,1,test
full_ember_002365,1,triusor,0.9999999995097939,1,test
full_ember_002366,0,unknown,1.4381222529561559e-06,0,test
full_ember_002367,1,fasong,0.9999999280832367,1,test
full_ember_002368,1,unknown,0.9999999994368054,1,test
full_ember_002369,1,unknown,0.9999080460367513,1,test
full_ember_002370,1,unknown,0.9953792634865737,1,test
full_ember_002371,0,unknown,0.066500546261345,1,test
full_ember_002372,1,unknown,0.9999999839165143,1,test
full_ember_002373,1,pcclient,0.9999919302948276,1,test
full_ember_002374,1,flystudio,0.999999962938255,1,test
full_ember_002375,1,wronginf,0.999989960749611,1,test
full_ember_002376,1,flystudio,0.9999999948916838,1,test
full_ember_002377,0,unknown,0.0025324684774443496,0,test
full_ember_002378,1,unknown,0.999999951559856,1,test
full_ember_002379,1,unknown,0.9999439685138813,1,test
full_ember_002380,1,unknown,0.9999999637982275,1,test
full_ember_002381,1,unknown,0.9999999972063707,1,test
full_ember_002382,1,unknown,0.9998968916954989,1,test
full_ember_002383,1,scarletflash,0.9999999997998665,1,test
full_ember_002384,1,berbew,0.9999999997119948,1,test
full_ember_002385,0,unknown,5.351157584094488e-07,0,test
full_ember_002386,1,flystudio,0.9999811634999602,1,test
full_ember_002387,1,flystudio,0.9998315282028252,1,test
full_ember_002388,1,unknown,0.999999200501494,1,test
full_ember_002389,1,unknown,0.9999628387674827,1,test
full_ember_002390,1,flystudio,0.9999999920660215,1,test
full_ember_002391,0,unknown,4.780782566867503e-05,0,test
full_ember_002392,1,pcclient,0.9953285133736005,1,test
full_ember_002393,1,banload,0.9999999999999998,1,test
full_ember_002394,1,wacatac,0.9999999992806456,1,test
full_ember_002395,0,unknown,2.1836943234282447e-05,0,test
full_ember_002396,1,unknown,0.9978964445157136,1,test
full_ember_002397,0,unknown,0.0004712526370467133,0,test
full_ember_002398,1,virut,0.9972213488484789,1,test
full_ember_002399,0,unknown,9.75122774409599e-09,0,test
full_ember_002400,0,unknown,1.872723340172523e-12,0,test
full_ember_002401,0,unknown,1.9634449363318686e-11,0,test
full_ember_002402,1,almanahe,0.9999893543097732,1,test
full_ember_002403,0,unknown,0.015353003312680424,1,test
full_ember_002404,1,realprotect,0.9993599070521115,1,test
full_ember_002405,1,virtumonde,0.9999949720738923,1,test
full_ember_002406,0,unknown,2.608954243351637e-06,0,test
full_ember_002407,1,unknown,0.9999995681944741,1,test
full_ember_002408,1,unknown,0.999918258865439,1,test
full_ember_002409,1,unknown,0.9999999741325578,1,test
full_ember_002410,1,kolovorot,0.9998972293673171,1,test
full_ember_002411,1,orboddos,0.9987922794128744,1,test
full_ember_002412,1,unknown,0.9999999757531076,1,test
full_ember_002413,0,unknown,5.775815881033713e-14,0,test
full_ember_002414,0,unknown,5.331759561322067e-10,0,test
full_ember_002415,0,unknown,3.709162235913395e-11,0,test
full_ember_002416,1,unknown,0.9999705060348352,1,test
full_ember_002417,1,wacatac,0.9999999999951141,1,test
full_ember_002418,0,unknown,2.2884145034355788e-11,0,test
full_ember_002419,1,pemalform,0.9999638521520448,1,test
full_ember_002420,1,flystudio,0.9999999837003397,1,test
full_ember_002421,1,unknown,0.9999999395005353,1,test
full_ember_002422,1,flystudio,0.9999999992322954,1,test
full_ember_002423,1,swisyn,0.9999999998901199,1,test
full_ember_002424,0,unknown,2.4781911802026776e-08,0,test
full_ember_002425,1,unknown,0.9999994816841016,1,test
full_ember_002426,1,cryptic,0.9999999992577953,1,test
full_ember_002427,1,unknown,0.9999389653559972,1,test
full_ember_002428,0,unknown,9.845010054615255e-10,0,test
full_ember_002429,0,unknown,1.4126408638925259e-11,0,test
full_ember_002430,1,unknown,0.9999995172007488,1,test
full_ember_002431,1,cerbu,0.9999999957494066,1,test
full_ember_002432,1,flystudio,0.9999999889648333,1,test
full_ember_002433,1,unknown,0.9999999998710747,1,test
full_ember_002434,1,fragtor,0.9993197630727226,1,test
full_ember_002435,1,flystudio,0.9999183171014384,1,test
full_ember_002436,1,scarletflash,0.9999842814086014,1,test
full_ember_002437,1,unknown,0.9999857764012275,1,test
full_ember_002438,1,unknown,0.9999975649132522,1,test
full_ember_002439,1,poisonivy,0.999253054991189,1,test
full_ember_002440,1,unknown,0.9999999144678962,1,test
full_ember_002441,1,unknown,0.9999892718108043,1,test
full_ember_002442,1,sality,0.9999999999044351,1,test
full_ember_002443,1,fragtor,0.9999997671001527,1,test
full_ember_002444,1,wacatac,0.9999996927483705,1,test
full_ember_002445,1,unknown,0.999999339080454,1,test
full_ember_002446,1,unknown,0.999999902517698,1,test
full_ember_002447,1,unknown,0.9999003844628171,1,test
full_ember_002448,1,unknown,0.9999985981492509,1,test
full_ember_002449,1,unknown,0.9999996561260288,1,test
full_ember_002450,1,wacatac,0.9999637804774658,1,test
full_ember_002451,1,wacatac,0.9999998298718235,1,test
full_ember_002452,1,unknown,0.9999386782727929,1,test
full_ember_002453,1,unknown,0.9999996814205332,1,test
full_ember_002454,1,unknown,0.9999912201144744,1,test
full_ember_002455,0,unknown,6.173064374914683e-06,0,test
full_ember_002456,1,unknown,0.999995848921126,1,test
full_ember_002457,1,wacatac,0.9999991442072677,1,test
full_ember_002458,1,unknown,0.9999991476425556,1,test
full_ember_002459,1,unknown,0.9845864974739061,1,test
full_ember_002460,1,unknown,0.9995668660033726,1,test
full_ember_002461,1,unknown,0.9999983513613091,1,test
full_ember_002462,1,unknown,0.9994655397884281,1,test
full_ember_002463,1,buzus,0.9999998941973381,1,test
full_ember_002464,1,flystudio,0.9999621028145818,1,test
full_ember_002465,0,unknown,1.199818328153735e-08,0,test
full_ember_002466,1,scarletflash,0.9999990237873033,1,test
full_ember_002467,1,unknown,0.9986344119701828,1,test
full_ember_002468,1,unknown,0.9999918064991083,1,test
full_ember_002469,0,unknown,2.9284343434240346e-05,0,test
full_ember_002470,0,unknown,2.459674922038836e-06,0,test
full_ember_002471,1,unknown,0.9999988849807357,1,test
full_ember_002472,1,unknown,0.9925594430864308,1,test
full_ember_002473,1,caypnamer,0.9999999672195949,1,test
full_ember_002474,1,unknown,0.9999540611859206,1,test
full_ember_002475,1,unknown,0.9994936788954586,1,test
full_ember_002476,1,baidu,0.9999990004917119,1,test
full_ember_002477,1,redline,0.9999766824898334,1,test
full_ember_002478,1,unknown,0.999738728456102,1,test
full_ember_002479,1,zapchast,0.9999999879051936,1,test
full_ember_002480,1,unknown,0.999999999681402,1,test
full_ember_002481,1,unknown,0.9999984772579785,1,test
full_ember_002482,1,unknown,0.9999999015213333,1,test
full_ember_002483,1,wacatac,0.9999355549472921,1,test
full_ember_002484,1,unknown,0.999999998831355,1,test
full_ember_002485,1,zeus,0.9997414790675273,1,test
full_ember_002486,1,unknown,0.9999191502809398,1,test
full_ember_002487,0,unknown,1.1401364386505322e-10,0,test
full_ember_002488,1,cayunamer,0.9999998923781939,1,test
full_ember_002489,1,unknown,0.9999999999765921,1,test
full_ember_002490,1,rubinurd,0.9999999929453562,1,test
full_ember_002491,1,unknown,0.9992457506500726,1,test
full_ember_002492,1,unknown,0.9983453542536084,1,test
full_ember_002493,1,unknown,0.9999999597188792,1,test
full_ember_002494,1,flystudio,0.9999998240143707,1,test
full_ember_002495,1,flystudio,0.9999990978252461,1,test
full_ember_002496,1,banload,0.999994699017937,1,test
full_ember_002497,1,unknown,0.9963089703339573,1,test
full_ember_002498,1,wacatac,0.9999944844761741,1,test
full_ember_002499,1,wacatac,0.9993149624472991,1,test
full_ember_002500,1,wronginf,0.9999999969786295,1,test
full_ember_002501,1,ramnit,0.9984981948352809,1,test
full_ember_002502,1,ramnit,0.998991564157836,1,test
full_ember_002503,1,engimastealer,0.999943275363136,1,test
full_ember_002504,1,unknown,0.99992307911993,1,test
full_ember_002505,1,wacatac,0.999922784186705,1,test
full_ember_002506,1,virut,0.9933289593594121,1,test
full_ember_002507,1,unknown,0.9999998115421365,1,test
full_ember_002508,1,unknown,0.9999999772009714,1,test
full_ember_002509,1,unknown,0.9999815956302336,1,test
full_ember_002510,0,unknown,7.387062340584406e-07,0,test
full_ember_002511,1,unknown,0.924781159240944,1,test
full_ember_002512,1,unknown,0.9997658555260379,1,test
full_ember_002513,1,unknown,0.9999760602941431,1,test
full_ember_002514,1,banbra,0.9999958686290309,1,test
full_ember_002515,1,adanti,0.99507018775424,1,test
full_ember_002516,1,boran,0.9999149951152159,1,test
full_ember_002517,1,berbew,0.9999999999946934,1,test
full_ember_002518,1,flystudio,0.9999717364093411,1,test
full_ember_002519,1,unknown,0.9999972399881041,1,test
full_ember_002520,1,unknown,0.9998459370083115,1,test
full_ember_002521,1,unknown,0.9999994524803244,1,test
full_ember_002522,1,unknown,0.9998607823280623,1,test
full_ember_002523,1,taranis,0.9999782626408505,1,test
full_ember_002524,1,unknown,0.999802482207828,1,test
full_ember_002525,1,virut,0.990311150737374,1,test
full_ember_002526,1,unknown,0.9999988085519587,1,test
full_ember_002527,1,flystudio,0.9999999203958373,1,test
full_ember_002528,1,unknown,0.9999937715437877,1,test
full_ember_002529,1,unknown,0.999999606558061,1,test
full_ember_002530,1,virut,0.9999858554233744,1,test
full_ember_002531,1,unknown,0.9987068701537443,1,test
full_ember_002532,1,unknown,0.9999979992245308,1,test
full_ember_002533,1,unknown,0.999999999160806,1,test
full_ember_002534,1,unknown,0.9999995599440124,1,test
full_ember_002535,1,unknown,0.9965484856981366,1,test
full_ember_002536,1,unknown,0.999998713496075,1,test
full_ember_002537,1,caypnamer,0.9999979822982005,1,test
full_ember_002538,1,unknown,0.9999989193127806,1,test
full_ember_002539,1,unknown,0.9999996566563409,1,test
full_ember_002540,1,murlo,0.9999999994762285,1,test
full_ember_002541,1,almanahe,0.9999999939932267,1,test
full_ember_002542,1,flystudio,0.9999999993058792,1,test
full_ember_002543,1,hckpk,0.999999999985635,1,test
full_ember_002544,1,unknown,0.9998593044832194,1,test
full_ember_002545,1,presenoker,0.9997940331791488,1,test
full_ember_002546,1,alien,0.9999999999996447,1,test
full_ember_002547,0,unknown,3.753759422813357e-06,0,test
full_ember_002548,1,unknown,0.9999997217189804,1,test
full_ember_002549,1,unknown,0.9999080393018254,1,test
full_ember_002550,0,unknown,1.4711712042375803e-07,0,test
full_ember_002551,1,unknown,0.9997737290933062,1,test
full_ember_002552,1,mabezat,0.9999732821920102,1,test
full_ember_002553,1,unknown,0.9995237783250343,1,test
full_ember_002554,1,unknown,0.9999997499900758,1,test
full_ember_002555,1,flystudio,0.9999991163637131,1,test
full_ember_002556,1,wacatac,0.999999292491451,1,test
full_ember_002557,1,flystudio,0.9999999999055926,1,test
full_ember_002558,1,sality,0.9999978909345899,1,test
full_ember_002559,1,flystudio,0.9999999979850558,1,test
full_ember_002560,1,scarletflash,0.9999999993888158,1,test
full_ember_002561,1,wacatac,0.9999999999833693,1,test
full_ember_002562,0,unknown,6.505633311570304e-05,0,test
full_ember_002563,1,unknown,0.9999914921210528,1,test
full_ember_002564,1,unknown,0.9997101378768801,1,test
full_ember_002565,1,unknown,0.9999999366332464,1,test
full_ember_002566,1,unknown,0.9999284439166609,1,test
full_ember_002567,1,flystudio,0.9999998906089553,1,test
full_ember_002568,1,unknown,0.9978009984388704,1,test
full_ember_002569,1,flystudio,0.9999999989150121,1,test
full_ember_002570,1,unknown,0.9998368176637211,1,test
full_ember_002571,1,unknown,0.999994803583345,1,test
full_ember_002572,1,fraudpack,0.9999506324945476,1,test
full_ember_002573,1,wronginf,0.9999994679189701,1,test
full_ember_002574,1,creprote,0.9998644488860554,1,test
full_ember_002575,1,unknown,0.9999999995552897,1,test
full_ember_002576,1,sality,0.9998453201065874,1,test
full_ember_002577,1,tdss,0.9999999999402336,1,test
full_ember_002578,1,kolovorot,0.9999999996215216,1,test
full_ember_002579,1,unknown,0.9999999998185358,1,test
full_ember_002580,1,baidusearch,0.9996951952049918,1,test
full_ember_002581,1,unknown,0.9999997612884309,1,test
full_ember_002582,1,ulise,0.999951168263753,1,test
full_ember_002583,1,unknown,0.9999999773284257,1,test
full_ember_002584,1,hupigon,0.9999809420636199,1,test
full_ember_002585,1,blackmoon,1.0,1,test
full_ember_002586,0,unknown,0.0011323120444945126,0,test
full_ember_002587,1,wacatac,0.9999990094375342,1,test
full_ember_002588,1,wacatac,0.9968883452681641,1,test
full_ember_002589,1,unknown,0.9999629653736619,1,test
full_ember_002590,1,upatre,0.9999224270724102,1,test
full_ember_002591,1,almanahe,0.9999218286593827,1,test
full_ember_002592,1,unknown,0.9999913407351725,1,test
full_ember_002593,1,unknown,0.9999991853063823,1,test
full_ember_002594,0,unknown,1.1509049571692755e-10,0,test
full_ember_002595,0,unknown,8.761731638708916e-14,0,test
full_ember_002596,0,unknown,1.1444751499684195e-06,0,test
full_ember_002597,0,unknown,8.905633053070033e-12,0,test
full_ember_002598,0,unknown,9.876397959239687e-12,0,test
full_ember_002599,0,unknown,2.655476017164752e-12,0,test
full_ember_002600,0,unknown,1.1193286377081178e-10,0,test
full_ember_002601,0,unknown,1.2297950090146653e-13,0,test
full_ember_002602,0,unknown,1.2298363167126632e-11,0,test
full_ember_002603,0,unknown,5.249848592459755e-12,0,test
full_ember_002604,0,unknown,2.2064441084607766e-13,0,test
full_ember_002605,0,unknown,7.977466567133614e-13,0,test
full_ember_002606,0,unknown,7.180277842430568e-12,0,test
full_ember_002607,0,unknown,4.40499407704968e-09,0,test
full_ember_002608,0,unknown,7.71909603670764e-09,0,test
full_ember_002609,0,unknown,9.718718729857891e-14,0,test
full_ember_002610,0,unknown,2.611974608836738e-11,0,test
full_ember_002611,0,unknown,7.876981651064501e-12,0,test
full_ember_002612,1,flystudio,0.999999630705916,1,test
full_ember_002613,0,unknown,1.2926863999263998e-08,0,test
full_ember_002614,0,unknown,3.8488999546473393e-10,0,test
full_ember_002615,0,unknown,8.941073252637448e-08,0,test
full_ember_002616,0,unknown,9.679032285798784e-14,0,test
full_ember_002617,0,unknown,7.44895060632755e-14,0,test
full_ember_002618,0,unknown,8.133548216451952e-11,0,test
full_ember_002619,0,unknown,2.909288468734737e-13,0,test
full_ember_002620,0,unknown,4.661124678696407e-14,0,test
full_ember_002621,0,unknown,3.5164342643891915e-12,0,test
full_ember_002622,0,unknown,2.949458733862504e-13,0,test
full_ember_002623,0,unknown,4.832155951765314e-13,0,test
full_ember_002624,0,unknown,8.79178770728697e-09,0,test
full_ember_002625,0,unknown,4.0375559999869084e-13,0,test
full_ember_002626,1,unknown,0.9999997976600371,1,test
full_ember_002627,0,unknown,2.8238085526906786e-12,0,test
full_ember_002628,0,unknown,5.188607743944517e-13,0,test
full_ember_002629,0,unknown,3.131940980886907e-10,0,test
full_ember_002630,0,unknown,4.379669791822968e-15,0,test
full_ember_002631,0,unknown,3.238763932756496e-13,0,test
full_ember_002632,0,unknown,1.9303945282962098e-10,0,test
full_ember_002633,0,unknown,3.0226375688949494e-13,0,test
full_ember_002634,0,unknown,1.024342194132494e-12,0,test
full_ember_002635,0,unknown,1.0585254249036541e-11,0,test
full_ember_002636,0,unknown,2.467952184523948e-13,0,test
full_ember_002637,0,unknown,1.0517850683414817e-14,0,test
full_ember_002638,0,unknown,4.566048906600847e-13,0,test
full_ember_002639,0,unknown,7.20355197577003e-15,0,test
full_ember_002640,0,unknown,7.9627725972731e-13,0,test
full_ember_002641,0,unknown,3.6255188621900505e-14,0,test
full_ember_002642,0,unknown,3.148404068210051e-14,0,test
full_ember_002643,0,unknown,1.0323153419856331e-11,0,test
full_ember_002644,0,unknown,5.984565974985684e-14,0,test
full_ember_002645,0,unknown,1.118359754557528e-14,0,test
full_ember_002646,0,unknown,7.400193018196133e-15,0,test
full_ember_002647,0,unknown,1.3358674460564867e-13,0,test
full_ember_002648,0,unknown,6.549160298369528e-14,0,test
full_ember_002649,1,ramnit,0.99999762393549,1,test
full_ember_002650,0,unknown,1.6467105621524392e-12,0,test
full_ember_002651,0,unknown,2.5348106300889813e-12,0,test
full_ember_002652,0,unknown,1.007901198200131e-12,0,test
full_ember_002653,0,unknown,1.0620016821204264e-10,0,test
full_ember_002654,0,unknown,5.606623203890641e-13,0,test
full_ember_002655,0,unknown,5.1633741711592534e-11,0,test
full_ember_002656,0,unknown,1.1820540921165128e-13,0,test
full_ember_002657,0,unknown,3.7304874971245386e-13,0,test
full_ember_002658,0,unknown,5.6576712900623244e-12,0,test
full_ember_002659,0,unknown,1.2821807066566366e-11,0,test
full_ember_002660,0,unknown,5.310508564459927e-13,0,test
full_ember_002661,0,unknown,1.69259786212454e-11,0,test
full_ember_002662,0,unknown,6.682733276163326e-11,0,test
full_ember_002663,0,unknown,2.794069894237573e-12,0,test
full_ember_002664,0,unknown,2.622401526915131e-12,0,test
full_ember_002665,0,unknown,4.6743828552322187e-11,0,test
full_ember_002666,0,unknown,4.165501062617071e-12,0,test
full_ember_002667,0,unknown,7.834891674194233e-11,0,test
full_ember_002668,0,unknown,1.0143296606127413e-11,0,test
full_ember_002669,0,unknown,2.1382184900864499e-13,0,test
full_ember_002670,0,unknown,1.6254794790631156e-11,0,test
full_ember_002671,0,unknown,1.309378090281738e-12,0,test
full_ember_002672,0,unknown,8.265586697666142e-11,0,test
full_ember_002673,0,unknown,1.0559392389871485e-10,0,test
full_ember_002674,0,unknown,1.8095656547903589e-12,0,test
full_ember_002675,0,unknown,1.199509619787582e-10,0,test
full_ember_002676,0,unknown,2.3003208433639147e-11,0,test
full_ember_002677,0,unknown,4.1707249806295955e-11,0,test
full_ember_002678,0,unknown,3.917035456230406e-15,0,test
full_ember_002679,0,unknown,5.226108277782202e-13,0,test
full_ember_002680,0,unknown,1.802655330878448e-12,0,test
full_ember_002681,0,unknown,4.6986878548860695e-11,0,test
full_ember_002682,0,unknown,1.2040940816569749e-11,0,test
full_ember_002683,1,unknown,0.9999998943245102,1,test
full_ember_002684,0,unknown,2.651654662110294e-10,0,test
full_ember_002685,0,unknown,6.347637189032195e-13,0,test
full_ember_002686,0,unknown,9.772035854201628e-13,0,test
full_ember_002687,0,unknown,8.543672946725203e-10,0,test
full_ember_002688,0,unknown,1.225880012316506e-10,0,test
full_ember_002689,0,unknown,5.382741902967466e-13,0,test
full_ember_002690,0,unknown,1.474926853011583e-13,0,test
full_ember_002691,0,unknown,1.687153941815803e-12,0,test
full_ember_002692,1,blackmoon,0.9999999999999971,1,test
full_ember_002693,1,unknown,0.9999997488213874,1,test
full_ember_002694,1,sality,0.999489151559845,1,test
full_ember_002695,1,unknown,0.9996345564372099,1,test
full_ember_002696,0,unknown,6.6582174828868e-08,0,test
full_ember_002697,1,ramnit,0.9965659839665696,1,test
full_ember_002698,0,unknown,7.500328732945199e-09,0,test
full_ember_002699,1,unknown,0.9999980198523403,1,test
full_ember_002700,1,bccrypt,0.9999999919481842,1,test
full_ember_002701,0,unknown,0.0002656746741821626,0,test
full_ember_002702,1,unknown,0.9999998013746737,1,test
full_ember_002703,1,sohanad,0.9999999999786051,1,test
full_ember_002704,1,wacatac,0.9999986466314719,1,test
full_ember_002705,1,unknown,0.9999798460794885,1,test
