family,probability,label,canonical_family,attack_techniques,d3fend_controls,susceptibility,susceptibility_bucket,expected_loss,prescriptive_controls
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115309,0,Unknown,[],[],0.0033104508115309,Low,16552.2540576545,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115186,0,Unknown,[],[],0.0033104508115186,Low,16552.254057593,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115205,0,Unknown,[],[],0.0033104508115205,Low,16552.2540576025,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115309,1,Unknown,[],[],0.0033104508115309,Low,16552.2540576545,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115309,1,Unknown,[],[],0.0033104508115309,Low,16552.2540576545,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508114786,1,Unknown,[],[],0.0033104508114786,Low,16552.254057393,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115868,0,Unknown,[],[],0.0033104508115868,Low,16552.254057934,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104464221243,0,Unknown,[],[],0.0033104464221243,Low,16552.2321106215,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.003310450811531,0,Unknown,[],[],0.003310450811531,Low,16552.254057654998,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0038345488388173,0,Unknown,[],[],0.0038345488388173,Low,19172.7441940865,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115309,0,Unknown,[],[],0.0033104508115309,Low,16552.2540576545,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508114677,1,Unknown,[],[],0.0033104508114677,Low,16552.254057338498,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115225,0,Unknown,[],[],0.0033104508115225,Low,16552.2540576125,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115294,0,Unknown,[],[],0.0033104508115294,Low,16552.254057647002,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115225,1,Unknown,[],[],0.0033104508115225,Low,16552.2540576125,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115205,1,Unknown,[],[],0.0033104508115205,Low,16552.2540576025,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0041206952685782,0,Unknown,[],[],0.0041206952685782,Low,20603.476342891,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115225,1,Unknown,[],[],0.0033104508115225,Low,16552.2540576125,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115318,0,Unknown,[],[],0.0033104508115318,Low,16552.254057659,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115868,0,Unknown,[],[],0.0033104508115868,Low,16552.254057934,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508114677,1,Unknown,[],[],0.0033104508114677,Low,16552.254057338498,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115318,0,Unknown,[],[],0.0033104508115318,Low,16552.254057659,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115868,0,Unknown,[],[],0.0033104508115868,Low,16552.254057934,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508115333,1,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.0033104508114618,1,Unknown,[],[],0.0033104508114618,Low,16552.254057309,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104468656574,0,Unknown,[],[],0.0033104468656574,Low,16552.234328287,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115225,1,Unknown,[],[],0.0033104508115225,Low,16552.2540576125,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,0,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.9042692805633136,1,Unknown,[],[],0.9042692805633136,High,4521346.402816568,"['Enable Attack Surface Reduction (ASR) rules', 'Implement Local Administrator Password Solution (LAPS)', 'Ensure immutable and offline backups', 'Deploy Application Allowlisting', 'Isolate affected systems from network']"
unknown,0.0033104508115333,0,Unknown,[],[],0.0033104508115333,Low,16552.2540576665,"['Maintain continuous security monitoring', 'Ensure robust security hygiene', 'Conduct employee security awareness training', 'Implement strong email filtering', 'Regularly review access controls']"
